latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,
55.9227,-3.1288,74,0,GMT,GMT,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),cloud_cover (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2023-03-13T01:00,8.7,91,7.4,2.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T02:00,8.3,93,7.3,2.7,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T03:00,8.2,93,7.1,1.5,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T04:00,8.6,91,7.2,1.8,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T05:00,10,88,8.2,2,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T06:00,10.7,85,8.2,4.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T07:00,10.3,89,8.5,1.7,100,1,0,1,0,1,24,2.8,0,2.8,0,0.8,67.9
2023-03-13T08:00,10.1,89,8.4,0.6,100,18,0,18,0,18,166.4,28.3,0,28.3,0,25.9,261.9
2023-03-13T09:00,9.9,87,7.9,1,100,16,0,16,0,16,350.4,19.8,0,19.8,0,19.8,433.9
2023-03-13T10:00,11,84,8.4,0,100,94,13,81,35.6,94,506.5,106.2,14.7,91.5,35.6,106.2,572.3
2023-03-13T11:00,10.8,85,8.4,0.1,100,136,17,119,37.7,136,624.1,145.5,18.2,127.3,37.7,145.5,667.7
2023-03-13T12:00,5.3,97,4.8,2.3,100,110,16,94,31.9,110,695.1,112.9,16.4,96.5,31.9,112.9,713.5
2023-03-13T13:00,4.8,94,4,1.6,100,32,0,32,0,32,714.7,31.6,0,31.6,0,31.6,706.8
2023-03-13T14:00,3.1,96,2.5,1.2,100,53,0,53,0,53,681.7,50.4,0,50.4,0,50.4,647.9
2023-03-13T15:00,1.9,99,1.8,1.4,100,36,0,36,0,36,598.3,32.5,0,32.5,0,32.5,540.9
2023-03-13T16:00,1.7,100,1.7,1.6,100,25,0,25,0,25,470.2,20.9,0,20.9,0,20.9,393.1
2023-03-13T17:00,1.8,100,1.7,0.9,100,21,0,21,0,21,306.1,14.7,0,14.7,0,14.7,214.7
2023-03-13T18:00,2.1,96,1.5,0.6,100,7,0,7,0,7,117.3,1.1,0,1.1,0,0.8,17.7
2023-03-13T19:00,2.1,92,1,0.6,90,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T20:00,2.2,89,0.5,0.2,81,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T21:00,2.4,83,-0.3,0.1,68,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T22:00,2.4,80,-0.7,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-13T23:00,2.1,77,-1.5,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T00:00,2.2,77,-1.4,0,88,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T01:00,1.6,79,-1.6,0,93,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T02:00,1.1,81,-1.7,0,93,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T03:00,0.4,82,-2.4,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T04:00,-0.5,84,-3,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T05:00,-0.9,82,-3.6,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T06:00,-1,81,-3.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T07:00,-0.6,80,-3.7,0,5,5,1,4,15.6,5,28.4,13.5,2.7,10.8,31,4.3,76.8
2023-03-14T08:00,0.6,79,-2.7,0,24,90,55,35,408,90,175.2,139,85,54.1,434.9,130.5,270.6
2023-03-14T09:00,1.8,75,-2.2,0,12,226,167,59,644.1,226,359.1,278.5,205.8,72.7,644.1,278.5,442.5
2023-03-14T10:00,3.1,66,-2.6,0,62,357,287,70,771.8,357,515,402.5,323.6,78.9,771.8,402.5,580.6
2023-03-14T11:00,3.7,65,-2.4,0,88,386,256,130,560.7,386,632.3,412.5,273.6,138.9,560.7,412.5,675.8
2023-03-14T12:00,2.7,72,-1.8,0.1,100,406,220,186,433.3,406,703.1,416.6,225.7,190.8,433.3,416.6,721.4
2023-03-14T13:00,3,64,-3.2,0.1,92,177,28,149,53.7,177,722.5,175,27.7,147.3,53.7,175,714.4
2023-03-14T14:00,3.3,62,-3.4,0.3,93,298,72,226,144.7,298,689.2,283.3,68.5,214.9,144.7,283.3,655.3
2023-03-14T15:00,4.1,58,-3.3,0,71,343,162,181,370.4,343,605.6,310.4,146.6,163.8,370.4,310.4,548.1
2023-03-14T16:00,3.5,62,-3.1,0,22,265,156,109,452.6,265,477.3,222.2,130.8,91.4,452.6,222.2,400.2
2023-03-14T17:00,3.2,63,-3.1,0,0,181,118,63,521.8,181,313.1,128.1,83.5,44.6,521.8,128.1,221.7
2023-03-14T18:00,1.7,69,-3.4,0,0,60,34,26,291.1,60,124.3,11.9,6.8,5.2,77.6,9.2,24.7
2023-03-14T19:00,0.5,71,-4.2,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0
2023-03-14T20:00,0.5,66,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T21:00,0.6,62,-5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T22:00,0.3,63,-5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14T23:00,-0.1,65,-5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T00:00,-0.4,71,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T01:00,-0.5,71,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T02:00,-0.5,71,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T03:00,-0.7,72,-5.1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T04:00,-0.7,72,-5.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T05:00,-0.9,70,-5.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T06:00,-1,70,-5.8,0,48,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T07:00,-0.6,71,-5.2,0,43,6,2,4,29.7,6,32.8,15.6,5.2,10.4,59.8,5.5,85.6
2023-03-15T08:00,1.1,72,-3.4,0,78,83,32,51,231.8,83,183.9,126,48.6,77.4,240.8,121.3,279.3
2023-03-15T09:00,2.6,74,-1.6,0,89,186,78,108,293.7,186,367.7,228.1,95.7,132.5,293.7,228.1,451
2023-03-15T10:00,4,71,-0.7,0,90,251,72,179,190.4,251,523.4,282.4,81,201.4,190.4,282.4,588.9
2023-03-15T11:00,5.3,62,-1.4,0,89,355,157,198,339.3,355,640.5,379,167.6,211.4,339.3,379,683.8
2023-03-15T12:00,5.2,60,-1.8,0,98,446,249,197,484.7,446,711,457.4,255.4,202,484.7,457.4,729.2
2023-03-15T13:00,5.8,61,-1.2,0,97,354,87,267,164.9,354,730.1,350,86,264,164.9,350,721.9
2023-03-15T14:00,6.1,61,-0.9,0,100,328,82,246,162.9,328,696.6,312,78,234,162.9,312,662.6
2023-03-15T15:00,5.3,70,0.2,0,91,140,0,140,0,140,612.8,126.8,0,126.8,0,126.8,555.2
2023-03-15T16:00,5.2,71,0.4,0.1,94,120,1,119,2.9,120,484.4,100.9,0.8,100,2.9,100.9,407.2
2023-03-15T17:00,4.4,80,1.2,0.3,100,43,0,43,0,43,320.1,30.7,0,30.7,0,30.7,228.6
2023-03-15T18:00,3.6,88,1.8,0.4,100,11,0,11,0,11,131.3,2.7,0,2.7,0,2.1,31.7
2023-03-15T19:00,2.9,93,1.9,0.8,100,0,0,0,0,0,5.9,0,0,0,0,0,0
2023-03-15T20:00,2.9,91,1.5,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T21:00,2.9,91,1.5,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T22:00,3.1,91,1.7,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15T23:00,3.2,91,1.8,0.9,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T00:00,3.5,89,1.9,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T01:00,4,89,2.3,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T02:00,4.2,89,2.6,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T03:00,4.5,90,3.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T04:00,4.7,93,3.6,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T05:00,6.1,85,3.9,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T06:00,5.5,89,3.9,0.7,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T07:00,7,84,4.4,1.6,100,1,0,1,0,1,37.3,2.5,0,2.5,0,1,94.4
2023-03-16T08:00,6.4,91,5,1.8,100,11,0,11,0,11,192.6,16.4,0,16.4,0,16.2,287.9
2023-03-16T09:00,8.4,90,6.8,0.9,100,30,0,30,0,30,376.2,36.6,0,36.6,0,36.6,459.4
2023-03-16T10:00,9.6,89,7.9,0.8,100,54,0,54,0,54,531.7,60.6,0,60.6,0,60.6,597.2
2023-03-16T11:00,10.7,87,8.7,1,100,127,2,125,4.3,127,648.6,135.5,2.1,133.3,4.3,135.5,691.8
2023-03-16T12:00,11.2,84,8.6,1.3,82,119,0,119,0,119,718.8,122,0,122,0,122,736.9
2023-03-16T13:00,12.6,77,8.7,0,91,327,155,172,290.6,327,737.7,323.3,153.3,170.1,290.6,323.3,729.4
2023-03-16T14:00,12.3,78,8.6,0,91,242,83,159,163.1,242,704,230.3,79,151.3,163.1,230.3,669.9
2023-03-16T15:00,11.9,79,8.5,0,91,189,23,166,51.3,189,620,171.4,20.9,150.6,51.3,171.4,562.3
2023-03-16T16:00,11.3,83,8.5,0,91,147,20,127,56.3,147,491.4,123.9,16.9,107,56.3,123.9,414.2
2023-03-16T17:00,10.7,85,8.3,0,98,58,1,57,4.2,58,327.1,41.8,0.7,41.1,4.2,41.8,235.6
2023-03-16T18:00,10.7,85,8.2,0,92,26,2,24,16.4,26,138.2,7.3,0.6,6.7,6.4,6,38.6
2023-03-16T19:00,10.2,87,8.1,0,90,1,0,1,0,1,9.4,0,0,0,0,0,0
2023-03-16T20:00,10,86,7.8,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T21:00,9.9,84,7.3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T22:00,9.5,86,7.2,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-16T23:00,9.3,85,6.9,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T00:00,8.8,88,6.9,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T01:00,9.2,87,7.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T02:00,9.4,86,7.3,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T03:00,8.5,89,6.7,0,36,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T04:00,7.8,91,6.4,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T05:00,7.5,91,6.2,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T06:00,7.7,91,6.4,0,91,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T07:00,7.9,91,6.6,0,98,7,1,6,13.6,7,41.6,17.3,2.5,14.9,28.4,7.1,103.1
2023-03-17T08:00,8.9,89,7.3,0,100,47,3,44,20.6,47,201.3,69.2,4.4,64.8,20.6,69.2,296.5
2023-03-17T09:00,9.7,83,7,0,49,131,30,101,107.8,131,384.7,159.3,36.5,122.8,107.8,159.3,467.8
2023-03-17T10:00,10.4,80,7.1,0,62,229,90,139,230.4,229,540,256.7,100.9,155.8,230.4,256.7,605.4
2023-03-17T11:00,11.6,73,6.9,0,73,358,192,166,404.3,358,656.6,381.5,204.6,176.9,404.3,381.5,699.7
2023-03-17T12:00,12,72,7.2,0,83,318,101,217,192.2,318,726.6,325.9,103.5,222.4,192.2,325.9,744.6
2023-03-17T13:00,12.9,67,7,0,100,455,291,164,539.8,455,745.3,449.8,287.7,162.1,539.8,449.8,736.8
2023-03-17T14:00,12.7,65,6.4,0,100,332,100,232,194.4,332,711.3,316,95.2,220.8,194.4,316,677.1
2023-03-17T15:00,12.4,66,6.2,0,100,262,58,204,127.9,262,627.1,237.9,52.7,185.2,127.9,237.9,569.4
2023-03-17T16:00,11.9,70,6.5,0.2,100,188,35,153,97.1,188,498.4,158.9,29.6,129.3,97.1,158.9,421.1
2023-03-17T17:00,10.9,78,7.2,0,100,119,17,102,70.4,119,334,86.4,12.3,74,70.4,86.4,242.4
2023-03-17T18:00,8.7,90,7.1,0,97,44,8,36,64.2,44,145.1,13.8,2.5,11.3,28.8,11.6,45.5
2023-03-17T19:00,7.3,91,6,0,71,1,0,1,0,1,12.9,0,0,0,0,0,0
2023-03-17T20:00,7,90,5.5,0,63,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T21:00,6.8,91,5.4,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T22:00,6.1,92,4.9,0,41,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17T23:00,5.8,92,4.7,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T00:00,7.4,91,5.9,0,94,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T01:00,7.6,89,6,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T02:00,7.7,90,6.1,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T03:00,7.6,91,6.2,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T04:00,7.3,94,6.4,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T05:00,7,96,6.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T06:00,7.1,95,6.4,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T07:00,7.2,94,6.3,1,100,3,0,3,0,3,46,7.3,0,7.3,0,3.2,111.8
2023-03-18T08:00,7.9,90,6.4,1.6,100,36,3,33,19.8,36,209.9,52.3,4.4,48,19.8,52.3,305.1
2023-03-18T09:00,8.6,88,6.7,1.9,100,93,7,86,24.6,93,393.1,112.6,8.5,104.2,24.6,112.6,476.2
2023-03-18T10:00,9.9,90,8.4,0.2,79,168,47,121,118.5,168,548.2,188,52.6,135.4,118.5,188,613.4
2023-03-18T11:00,11.2,81,8,0.4,100,344,144,200,299.4,344,664.6,366.3,153.3,212.9,299.4,366.3,707.6
2023-03-18T12:00,12,79,8.5,0.3,100,344,156,188,293.5,344,734.3,352.3,159.8,192.6,293.5,352.3,752.2
2023-03-18T13:00,12.7,72,7.7,0,100,270,77,193,141.3,270,752.7,266.9,76.1,190.8,141.3,266.9,744.2
2023-03-18T14:00,13.1,69,7.5,0,100,352,132,220,253.8,352,718.6,335.2,125.7,209.5,253.8,335.2,684.2
2023-03-18T15:00,12.4,72,7.4,0,77,291,130,161,283.2,291,634.2,264.5,118.2,146.3,283.2,264.5,576.4
2023-03-18T16:00,11.3,80,7.9,0.3,100,190,100,90,273.4,190,505.3,160.9,84.7,76.2,273.4,160.9,428
2023-03-18T17:00,10.5,83,7.7,0.2,100,105,59,46,239.2,105,340.8,76.8,43.2,33.6,239.2,76.8,249.3
2023-03-18T18:00,8.9,89,7.3,0.5,100,30,10,20,78.7,30,151.9,10.3,3.4,6.9,39.6,8.9,52.4
2023-03-18T19:00,7.4,90,5.9,0.6,100,1,0,1,0,1,16.3,0,0,0,0,0,0
2023-03-18T20:00,7,89,5.2,0.2,62,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T21:00,6.6,90,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T22:00,6.3,90,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18T23:00,6.1,90,4.6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T00:00,6,90,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T01:00,5.6,91,4.2,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T02:00,5.6,90,4.1,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T03:00,6.2,90,4.7,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T04:00,6.5,90,4.9,0,49,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T05:00,6.6,90,5.1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T06:00,6.7,90,5.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T07:00,6.9,90,5.3,0,100,6,0,6,0,6,50.3,14.4,0,14.4,0,6.5,120.4
2023-03-19T08:00,7.5,87,5.5,0,52,54,9,45,56.9,54,218.5,77.5,12.9,64.6,56.9,77.5,313.5
2023-03-19T09:00,7.9,82,5.1,0,100,149,44,105,151.4,149,401.5,179.8,53.1,126.7,151.4,179.8,484.4
2023-03-19T10:00,8.2,79,4.8,0,100,192,61,131,151.4,192,556.4,214.5,68.1,146.3,151.4,214.5,621.5
2023-03-19T11:00,8.6,73,4.1,0,100,207,35,172,71.9,207,672.5,220.2,37.2,183,71.9,220.2,715.3
2023-03-19T12:00,9.1,78,5.5,0.1,100,303,91,212,169.4,303,742,310.2,93.2,217.1,169.4,310.2,759.7
2023-03-19T13:00,9.5,73,4.9,0,100,174,15,159,27.3,174,760.1,172,14.8,157.2,27.3,172,751.5
2023-03-19T14:00,9.3,69,4,0,100,145,4,141,7.6,145,725.7,138.1,3.8,134.3,7.6,138.1,691.3
2023-03-19T15:00,8.9,70,3.8,0,100,80,0,80,0,80,641.1,72.8,0,72.8,0,72.8,583.3
2023-03-19T16:00,8.7,72,3.8,0,100,63,0,63,0,63,512.2,53.5,0,53.5,0,53.5,434.8
2023-03-19T17:00,8.4,71,3.5,0,100,57,0,57,0,57,347.6,42,0,42,0,42,256.1
2023-03-19T18:00,7.7,76,3.6,0.1,100,9,0,9,0,9,158.7,3.4,0,3.4,0,3,59.2
2023-03-19T19:00,7.1,81,4.1,0.2,100,0,0,0,0,0,19.7,0,0,0,0,0,0
2023-03-19T20:00,6.7,87,4.7,0.8,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T21:00,6.7,89,5,0.7,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T22:00,5.7,88,3.9,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19T23:00,5.5,92,4.3,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T00:00,5.6,89,3.9,0.6,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T01:00,5.6,91,4.2,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T02:00,5.7,91,4.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T03:00,5.9,92,4.6,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T04:00,6.1,92,4.8,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T05:00,6,95,5.2,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T06:00,6.2,94,5.3,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T07:00,6.3,95,5.5,0.1,100,3,0,3,0,3,54.7,7.1,0,7.1,0,3.4,129
2023-03-20T08:00,6.9,93,5.8,0,100,25,0,25,0,25,227,35.5,0,35.5,0,35.5,322
2023-03-20T09:00,7.4,94,6.5,0,100,55,0,55,0,55,409.9,66.1,0,66.1,0,66.1,492.7
2023-03-20T10:00,7.9,94,7,0,100,86,0,86,0,86,564.5,95.9,0,95.9,0,95.9,629.5
2023-03-20T11:00,8.8,91,7.4,0,100,181,15,166,30.4,181,680.4,192.4,15.9,176.4,30.4,192.4,723.1
2023-03-20T12:00,8.8,91,7.4,0.1,100,135,2,133,3.7,135,749.6,138.2,2,136.1,3.7,138.2,767.2
2023-03-20T13:00,9.1,93,8,0.3,100,134,1,133,1.8,134,767.5,132.5,1,131.5,1.8,132.5,758.7
2023-03-20T14:00,8.7,98,8.4,0.4,100,66,0,66,0,66,732.9,62.9,0,62.9,0,62.9,698.3
2023-03-20T15:00,9,98,8.7,0.5,100,72,1,71,2.1,72,648.1,65.6,0.9,64.7,2.1,65.6,590.2
2023-03-20T16:00,9.4,98,9.1,0.2,100,43,0,43,0,43,519,36.6,0,36.6,0,36.6,441.6
2023-03-20T17:00,10,95,9.3,0.1,100,41,0,41,0,41,354.4,30.4,0,30.4,0,30.4,262.8
2023-03-20T18:00,10.3,92,9.1,0,100,20,1,19,7.6,20,165.5,8,0.4,7.6,4.6,7.2,66
2023-03-20T19:00,10.1,92,8.8,0,100,1,0,1,0,1,23.2,0,0,0,0,0,0
2023-03-20T20:00,9.8,93,8.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T21:00,9.7,91,8.3,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T22:00,9.9,89,8.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20T23:00,10,89,8.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T00:00,9.8,89,8,1.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T01:00,9.9,89,8.1,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T02:00,10,88,8.1,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T03:00,9.9,86,7.7,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T04:00,9.8,86,7.6,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T05:00,9.6,88,7.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T06:00,9.5,89,7.7,0,96,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T07:00,9.2,89,7.4,0,100,13,2,11,23.2,13,59,30.3,4.7,25.7,46.7,15,137.7
2023-03-21T08:00,9.6,87,7.5,0,100,55,8,47,46.8,55,235.6,77.1,11.2,65.9,46.8,77.1,330.5
2023-03-21T09:00,10.6,81,7.4,0,100,179,51,128,168.2,179,418.3,214.4,61.1,153.3,168.2,214.4,500.9
2023-03-21T10:00,11.3,77,7.4,0,37,293,126,167,303.5,293,572.6,326.2,140.3,185.9,303.5,326.2,637.5
2023-03-21T11:00,12.1,71,6.9,0,32,378,199,179,398.9,378,688.2,401.4,211.3,190.1,398.9,401.4,730.8
2023-03-21T12:00,13,69,7.5,0,36,464,343,121,624.9,464,757.2,474.7,350.9,123.8,624.9,474.7,774.6
2023-03-21T13:00,13.3,68,7.6,0,37,429,268,161,477.1,429,774.8,424.1,264.9,159.1,477.1,424.1,765.9
2023-03-21T14:00,13,66,6.9,0.1,49,383,191,192,356.1,383,740,365.1,182.1,183,356.1,365.1,705.3
2023-03-21T15:00,12.5,70,7.3,0,64,313,175,138,368.5,313,655,285.3,159.5,125.8,368.5,285.3,597
2023-03-21T16:00,12.5,69,6.9,0,61,266,172,94,451.2,266,525.8,226.8,146.7,80.2,451.2,226.8,448.4
2023-03-21T17:00,11.5,74,7,0.1,100,153,84,69,320.8,153,361.2,114.2,62.7,51.5,320.8,114.2,269.6
2023-03-21T18:00,10.6,77,6.7,0,100,37,0,37,0,37,172.3,15.6,0,15.6,0,14.5,72.9
2023-03-21T19:00,9.9,82,6.9,0,100,2,0,2,0,2,26.6,0,0,0,0,0,0
2023-03-21T20:00,9.5,81,6.4,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T21:00,9.6,79,6.2,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T22:00,9.6,80,6.4,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-21T23:00,9.3,83,6.6,0.6,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T00:00,9,84,6.5,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T01:00,9.7,82,6.9,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T02:00,9.8,82,6.9,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T03:00,10.1,82,7.2,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T04:00,10.4,83,7.7,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T05:00,9.3,73,4.8,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T06:00,6.9,76,2.9,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T07:00,6.9,70,1.9,0,16,21,9,12,100.6,21,63.4,48.5,20.8,27.7,195.8,24.9,146.4
2023-03-22T08:00,7.4,63,0.9,0,4,127,80,47,451.6,127,244.2,176.3,111,65.2,451.6,176.3,339
2023-03-22T09:00,8.2,58,0.5,0,1,277,213,64,688.3,277,426.7,330.6,254.2,76.4,688.3,330.6,509.2
2023-03-22T10:00,9,54,0.3,0,12,389,308,81,731.2,389,580.8,432.3,342.3,90,731.2,432.3,645.5
2023-03-22T11:00,9.7,53,0.6,0,23,486,391,95,774.4,486,696.1,515.6,414.8,100.8,774.4,515.6,738.5
2023-03-22T12:00,8.5,65,2.4,0,71,522,413,109,744.6,522,764.8,533.8,422.3,111.5,744.6,533.8,782.1
2023-03-22T13:00,9.8,64,3.4,0,59,393,171,222,301.4,393,782.1,388.5,169,219.4,301.4,388.5,773.1
2023-03-22T14:00,9.4,63,2.7,0.1,87,360,183,177,337.7,360,747.1,343.3,174.5,168.8,337.7,343.3,712.3
2023-03-22T15:00,9.7,63,3.1,0,49,374,232,142,483.2,374,661.9,341.2,211.6,129.5,483.2,341.2,603.9
2023-03-22T16:00,9.6,69,4.3,0,23,305,206,99,533.2,305,532.6,260.6,176,84.6,533.2,260.6,455.2
2023-03-22T17:00,9.2,70,4.1,0,55,174,99,75,370.9,174,367.9,130.7,74.4,56.3,370.9,130.7,276.4
2023-03-22T18:00,8.5,72,3.8,0,25,86,49,37,357,86,179.1,38.3,21.8,16.5,250.1,36.2,79.7
2023-03-22T19:00,7.6,78,4,0,100,5,1,4,15.3,5,30,0,0,0,0,0,0
2023-03-22T20:00,8.2,77,4.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T21:00,8.5,78,4.9,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T22:00,7.5,83,4.7,1.5,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-22T23:00,7.2,88,5.4,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-23T00:00,7.8,83,5.1,0.2,66,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-23T01:00,7.3,84,4.7,0,98,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-23T02:00,6.7,82,3.9,0,94,0,0,0,0,0,0,0,0,0,0,0,0
